"Rank","Name","Rep","Post_Count","Followers","Following","Posting","Curation","Steem","Steem_Power","Steem_Dollars","Estimated_Value"
"#4013","lks7676",25,"1","36","43","0","755","148","852","0","$883"
"#4014","nineyards",55.6,"92","37","6","568,597","1,556","4","995","0","$882"
"#4015","murder",25,"0","0","0","0","0","0","999","0","$882"
"#4016","orcish",68.3,"1,095","603","323","8,160,977","136,733","0","999","0","$882"
"#4017","xlfmltzh",38.7,"92","44","12","2,416","24","992","5","1","$881"
"#4018","xwerk",61.7,"793","250","65","2,214,648","11,962","15","959","26","$881"
"#4019","blackwidow7",50.7,"457","802","751","85,028","7,296","0","998","0","$881"
"#4020","cryptodata",48.4,"906","343","46","125,261","607","0","989","9","$881"
"#4021","will",25,"1","0","0","54","0","0","997","0","$881"
"#4022","kaliyuga",56.2,"121","63","15","819,812","172","6","398","638","$880"
"#4023","bymma",54.3,"581","303","193","465,243","3,282","3","902","98","$880"
"#4024","cryptohustler",50.1,"1,455","592","446","166,955","2,468","0","856","151","$880"
"#4025","theanubisrider",58.4,"212","166","52","883,588","6,583","0","980","16","$878"
"#4026","lazzelazer",48.2,"178","126","90","140,437","1,259","787","177","31","$876"
"#4027","krazdang",61.1,"65","27","4","1,071,814","53","82","891","21","$876"
"#4028","ninkhisibir",61,"128","312","294","1,258,086","36,306","0","992","0","$876"
"#4029","charles.dickens",25,"0","0","0","0","0","0","992","0","$876"
"#4030","manipulable",52.7,"81","107","45","292,490","711","0","888","112","$876"
"#4031","verbal-d",68.9,"5,131","722","120","9,048,616","24,772","1","940","54","$875"
"#4032","dyuryul",56.5,"1,782","458","109","637,962","158,752","48","793","161","$875"
"#4033","mostar",45.5,"32","42","4","14,505","6,638","0","984","7","$875"
"#4034","nikolina",60.8,"1,015","345","88","1,868,802","6,898","0","985","6","$874"
"#4035","bangking",59.1,"217","348","72","2,696,375","33,408","0","990","0","$874"
"#4036","kewpiedoll",52.9,"202","74","10","232,695","301","50","939","0","$873"
"#4037","swssmarketing",36.2,"192","205","303","18","29","295","693","1","$873"
"#4038","len.george",59.7,"1,811","267","150","1,044,936","7,708","299","566","132","$873"
"#4039","elias15g",66.9,"317","190","36","5,588,018","4,206","0","988","0","$872"
"#4040","billys",47.2,"223","282","75","51,723","11,062","0","988","0","$872"
"#4041","kimal73",65.4,"642","438","71","4,758,046","11,924","0","707","302","$872"
"#4042","azazazaz",25,"0","0","0","0","0","91","896","0","$871"
"#4043","sei010",61.1,"34","37","7","1,138,921","356","666","321","0","$871"
"#4044","darammg",42.5,"4","35","2","4,540","4","984","0","2","$871"
"#4045","dodl01",25,"0","0","0","0","0","387","599","0","$870"
"#4046","jaiken",48.1,"168","156","56","113,853","8,749","0","984","1","$870"
"#4047","sogarmy",53.4,"36","55","14","394,585","7","0","984","1","$869"
"#4048","stylish",25,"0","0","0","0","0","0","984","0","$869"
"#4049","daniel.pan",25,"0","148","0","0","44,662","76","908","0","$869"
"#4050","mho",25,"18","42","4","44","980","0","471","550","$868"
"#4051","revostrike",61.9,"270","128","17","1,688,845","5,323","11","971","0","$867"
"#4052","iriesensei",25,"0","0","0","0","0","107","875","0","$867"
"#4053","darkfact",25,"0","0","0","0","0","0","981","0","$866"
"#4054","pbucquet",54.1,"5","3","1","741,749","7","17","892","78","$866"
"#4055","frankmb",42.2,"126","58","13","10,847","1,173","2","978","0","$864"
"#4056","brokenwire",31.4,"29","69","9","1,704","72","870","108","1","$864"
"#4057","arnob",62.9,"453","180","19","1,474,180","13,098","0","954","26","$864"
"#4058","team.alpha",53.7,"27","109","28","320,343","0","30","933","17","$864"
"#4059","libertyweekly",57.9,"130","165","128","947,298","357","672","306","0","$863"
"#4060","edgarsart",70.7,"1,414","1,444","1,425","15,256,556","252,258","0","959","20","$863"
"#4061","showoff",38.5,"176","2,071","2,161","6,688","292","0","923","58","$863"
"#4062","rainbow",25,"0","0","0","0","1","0","978","0","$863"
"#4063","quetzal",30.8,"8","16","4","354","68","0","976","0","$862"
"#4064","alktoni",60.5,"396","601","181","978,047","27,472","0","923","57","$862"
"#4065","yuwei",25,"0","8","1","0","2","925","51","0","$861"
"#4066","stfy",25,"0","0","0","0","0","0","974","0","$860"
"#4067","sveokla",43.4,"69","147","104","6,148","26,228","0","974","0","$860"
"#4068","dbr",54.8,"4","48","0","704,120","0","0","634","365","$860"
"#4069","photono",58.7,"611","196","12","1,064,473","6,937","73","897","4","$859"
"#4070","mage00000",61.1,"205","259","6","1,816,295","11,829","0","972","0","$858"
"#4071","friendfilms",60,"30","59","5","1,229,238","0","262","661","52","$857"
"#4072","jbessoir",39.4,"62","22","1","12,475","212","9","957","4","$857"
"#4073","bestofreddit",59.9,"141","161","14","935,330","28,985","0","970","0","$856"
"#4074","n8prtr",25,"0","50","3","0","0","0","970","0","$856"
"#4075","longe",25,"2","18","3","0","118","0","969","0","$856"
"#4076","develcuy",57.9,"167","198","52","581,721","31,252","0","969","0","$856"
"#4077","theeyeofthestorm",25,"0","0","0","0","0","968","1","0","$855"
"#4078","shawnjoseph",50.9,"77","42","5","527,292","17","0","969","0","$855"
"#4079","ernio",52.8,"14","19","1","686,727","0","0","897","76","$855"
"#4080","steemitpoem",62.6,"294","92","11","2,755,215","1,296","128","831","9","$855"
"#4081","doe",52.8,"57","48","3","389,326","6","0","966","1","$854"
"#4082","kaptainkrayola",55.5,"99","113","34","894,096","1,178","0","967","0","$854"
"#4083","daveespino",62.9,"355","275","227","2,364,221","1,471","0","962","5","$853"
"#4084","yemima",51.6,"1","1","0","739,783","2","0","967","0","$853"
"#4085","anybodysgame",25,"0","3","0","0","0","89","876","0","$853"
"#4086","joshglen",60.4,"235","80","0","1,795,277","2,624","105","852","10","$852"
"#4087","matthewtiii",57.3,"1,210","592","612","710,841","18,326","0","964","2","$852"
"#4088","pedrovillegas96",64,"331","244","124","2,127,168","13,394","0","958","8","$852"
"#4089","cryptopaul58",29.2,"1","0","1","0","0","0","965","0","$852"
"#4090","sandye777",25,"0","25","11","0","2","954","9","0","$850"
"#4091","gameiro",25,"0","63","6","0","1","963","1","0","$850"
"#4092","doogie",45.2,"242","93","106","42,031","417","20","943","0","$850"
"#4093","penticton",57.1,"129","100","50","844,081","6,287","0","963","0","$850"
"#4094","goldsilvercrypto",35,"15","43","5","919","132","641","321","0","$849"
"#4095","jsteem",39.8,"58","66","12","12,061","5,703","4","957","1","$849"
"#4096","poetry-vibes",56.2,"181","85","7","986,484","33","0","500","496","$849"
"#4097","sarasotafl",43.7,"108","83","27","4,149","2,222","498","462","1","$848"
"#4098","swelker101",50.9,"525","319","94","152,587","4,627","19","940","1","$848"
"#4099","exanime15",62.7,"369","300","146","1,757,541","19,731","85","874","0","$846"
"#4100","frostwind",51.6,"47","25","0","297,360","9,151","0","959","0","$846"
"#4101","harrisonmir",60.7,"178","125","32","1,554,439","2,288","39","920","0","$846"
"#4102","xxcynicalkidxx",40.7,"102","53","20","12,793","233","1","957","0","$846"
"#4103","neongas",25,"0","0","0","0","0","0","958","0","$846"
"#4104","dmaddock1",53,"33","71","24","490,193","706","0","958","0","$846"
"#4105","hjdanner",30.1,"2","0","0","242","0","0","958","0","$845"
"#4106","bassboatradio",55.4,"101","133","24","332,508","120","3","942","11","$844"
"#4107","davidbrogan",57,"403","549","501","572,337","5,725","212","744","0","$843"
"#4108","steeming4",43.8,"248","68","26","18,906","1,107","0","950","6","$843"
"#4109","robrob",53.5,"5","43","0","614,666","0","0","526","461","$843"
"#4110","crasch",52.9,"31","112","52","155,491","106","0","914","43","$842"
"#4111","ryan313",48.2,"588","235","181","66,226","8,399","3","945","5","$841"
"#4112","wmeara",58.9,"64","73","3","1,431,775","68","725","218","10","$841"
"#4113","btcupload",46,"541","274","59","26,335","4,761","8","941","3","$840"
"#4114","daynewright",54.4,"317","247","160","483,875","4,192","0","951","0","$839"
"#4115","tobydaniel2",55.9,"29","100","4","555,867","208","0","660","312","$839"
"#4116","dennygalindo",59.3,"1,449","508","437","670,878","19,736","0","902","52","$839"
"#4117","ashold882015",44.1,"34","138","32","2,839","953","122","827","0","$838"
"#4118","tokyodude",57.8,"171","265","244","568,663","24,231","0","949","0","$838"
"#4119","matthiashartmann",25,"7","1","0","0","2","0","948","0","$837"
"#4120","mayormaynot",25,"0","0","0","0","0","265","683","0","$837"
"#4121","cats",39.4,"392","64","13","797","7,406","0","942","6","$836"
"#4122","gugnik",55,"42","25","1","996,192","982","180","767","0","$836"
"#4123","blubeast",40.9,"110","315","319","13,383","3,865","0","937","10","$836"
"#4124","dasha",54.3,"11","76","7","679,984","68,629","0","946","0","$836"
"#4125","itsoldier",25,"0","0","0","0","0","0","946","0","$835"
"#4126","stephenfrost",34,"133","41","2","150","256","0","946","0","$835"
"#4127","david-f",25,"0","6","2","0","0","945","1","0","$834"
"#4128","garethnelsonuk",59.1,"170","166","23","909,309","177","0","945","0","$834"
"#4129","sinushacker",55.7,"113","146","13","365,013","5,769","0","940","6","$834"
"#4130","jillwirt",59.6,"107","180","24","1,124,283","83","33","840","77","$834"
"#4131","l0g1c7",32.7,"11","41","9","1,890","367","93","849","2","$833"
"#4132","mihudee",56.5,"16","224","2","1,510,001","0","0","943","0","$833"
"#4133","therealthrawn",42.8,"234","112","50","27,599","2,040","7","934","2","$833"
"#4134","kev7000",62.2,"826","315","148","1,302,567","13,105","0","847","103","$832"
"#4135","america",25,"0","0","0","0","511","8","935","0","$832"
"#4136","ambienthex",60.3,"155","277","361","1,132,711","51","294","623","27","$832"
"#4137","yardena",54.6,"1","0","0","755,076","0","0","942","0","$832"
"#4138","hanamana",60,"1,485","599","562","879,534","791","277","609","60","$832"
"#4139","pinkfuzz",55.4,"743","248","189","697,587","507","0","342","644","$831"
"#4140","mscleverclocks",55.8,"311","286","190","357,219","668","0","940","1","$831"
"#4141","ironwood",58,"161","149","35","797,740","374","14","927","0","$831"
"#4142","vaibhavshah",55.7,"509","293","82","643,775","2,837","279","663","0","$831"
"#4143","britishcolony",25,"0","0","0","0","0","87","854","0","$831"
"#4144","mikenice",39.9,"68","71","114","0","1","0","941","0","$831"
"#4145","mithrilweed",63.1,"1,239","632","577","2,521,922","54,565","4","919","20","$831"
"#4146","stuntworksinc",42.5,"77","60","74","25,725","43","0","276","714","$831"
"#4147","irawandedy",65.8,"1,362","852","892","3,636,399","29,900","131","810","0","$831"
"#4148","laonie",66.2,"496","771","1","5,460,296","18,616,439","806","52","89","$830"
"#4149","jeb",25,"0","0","0","0","0","0","940","0","$830"
"#4150","junaeth",25,"0","0","0","0","0","0","940","0","$830"
"#4151","escapeamericanow",57.6,"83","259","3","880,525","17,170","0","940","0","$830"
"#4152","wintzingerode",25,"0","1","0","0","0","0","8","1,000","$829"
"#4153","viva.witness",46,"2","51","12","156,840","6","0","939","0","$829"
"#4154","stevo",54.5,"184","79","23","306,313","3,324","275","663","0","$828"
"#4155","deej",56,"41","34","4","396,158","34","0","925","14","$828"
"#4156","ashaman",50.7,"237","94","49","14,346","967","0","937","0","$827"
"#4157","stephaniemurphy",25,"2","61","6","0","0","0","5","1,000","$827"
"#4158","tammyp",42.9,"280","206","176","15,156","4,820","78","858","0","$826"
"#4159","edb",54.2,"176","248","209","181,328","6,343","182","747","7","$825"
"#4160","mommydays",60.5,"35","24","4","1,547,809","33","109","812","14","$825"
"#4161","dylansaccoccio",61,"166","116","7","970,425","36","0","865","74","$825"
"#4162","digit",57.7,"430","317","227","402,086","46,397","0","933","1","$824"
"#4163","popponayashelly",54.6,"263","199","111","234,577","10,968","0","930","4","$824"
"#4164","lewrockwell",25,"0","1","0","0","0","0","933","0","$824"
"#4165","infowars",25,"0","5","0","0","0","0","933","0","$824"
"#4166","missiontothemoon",52.7,"1,405","748","719","229,018","7,388","0","908","27","$823"
"#4167","sportsncoffee",58,"223","847","905","1,423,076","1,353","101","605","244","$823"
"#4168","fact",52.8,"6","37","0","531,337","20,072","299","5","675","$823"
"#4169","anthony-noto",51.6,"1","0","0","651,256","0","0","865","72","$823"
"#4170","germanaure",64.5,"1,264","654","595","3,694,267","36,878","0","925","7","$823"
"#4171","jamthedude",52.1,"13","19","0","655,154","3","0","864","73","$822"
"#4172","jay-kopinski",61.4,"363","106","4","3,820,928","2,848","231","698","1","$822"
"#4173","hi-yeonsu",50.8,"86","297","301","149,216","871","0","918","12","$821"
"#4174","steemquestions",48.7,"183","91","44","32,460","5,668","6","920","4","$820"
"#4175","food-creator",62.7,"396","630","632","1,739,379","25,458","596","236","104","$820"
"#4176","featherhowlart",60,"50","58","1","1,005,330","42","284","585","64","$820"
"#4177","jjcale68",54.1,"3","0","0","665,956","19","0","858","76","$820"
"#4178","jenmolon",50,"30","32","1","113,723","0","809","116","4","$820"
"#4179","okja",46.4,"123","109","132","9,346","46","619","304","6","$819"
"#4180","gerlach",25,"3","32","2","228","38","356","571","0","$819"
"#4181","lenskonig",59.7,"326","94","15","952,735","3,538","100","826","1","$818"
"#4182","steemitfaucet",58.7,"918","349","42","207,562","703","0","926","0","$817"
"#4183","empath",41.3,"70","158","193","8,869","928","19","902","5","$817"
"#4184","lostnuggett",51.5,"195","147","47","116,525","1,816","0","925","0","$817"
"#4185","steemedclam",53.9,"40","28","2","498,097","76","32","891","3","$817"
"#4186","rajeswarz",52.2,"16","3","1","763,302","0","423","502","0","$816"
"#4187","steemhorizon",40.6,"20","84","11","1,297","78","0","924","1","$816"
"#4188","evil.puppy",25,"0","0","0","0","0","1","923","0","$816"
"#4189","dkrause85",25,"0","0","0","0","56","0","923","0","$815"
"#4190","theshadowbrokers",59.6,"16","656","0","1,974,565","0","252","671","0","$815"
"#4191","andread",25,"0","195","32","0","535","0","922","0","$814"
"#4192","classic-sopoom",55.9,"524","209","88","600,286","4,567","53","853","17","$814"
"#4193","lellabird60",55.7,"130","83","11","401,914","17,721","0","866","60","$813"
"#4194","the5kyliner",56,"41","33","3","1,134,225","8","102","817","2","$813"
"#4195","sadekj",45.7,"224","74","42","67,131","2,457","21","891","9","$813"
"#4196","cryplectibles",66.4,"3,065","583","94","3,540,706","13,399","0","908","13","$813"
"#4197","moony",58.2,"150","238","10","1,031,407","1,511","0","646","295","$812"
"#4198","midnight426",25,"6","10","0","135","0","46","210","714","$812"
"#4199","ajaub1962",57.3,"909","799","658","305,886","9,442","0","919","0","$812"
"#4200","davidkingns",55.8,"68","99","24","271,217","763","0","919","1","$812"
"#4201","stansmith",58.2,"154","138","64","684,062","38","150","720","53","$811"
"#4202","alberm",26.6,"7","6","1","704","2","716","201","1","$810"
"#4203","fumansiu",62,"183","159","28","1,586,510","5,252","10","892","16","$810"
"#4204","krizia",60.4,"1,061","326","187","1,199,195","13,734","0","914","2","$808"
"#4205","zombiedoll",59.9,"222","176","82","1,157,927","6,229","0","911","5","$808"
"#4206","aadsteemed",25,"0","0","0","0","0","0","915","0","$808"
"#4207","darkminded153",56.9,"100","776","813","495,203","19,284","0","915","0","$807"
"#4208","users",25,"0","2","0","0","0","0","915","0","$807"
"#4209","fronttowardenemy",52.1,"764","381","302","217,746","3,777","8","866","43","$807"
"#4210","shankar",50.2,"340","253","230","96,195","1,352","0","51","927","$807"
"#4211","chris.roy",52.2,"262","254","37","51,995","825","801","0","122","$807"
"#4212","tinashe",56.2,"7,383","1,579","1,053","870,199","1,324","0","887","29","$807"
"#4213","steemizen",69.6,"186","246","19","15,707,146","26,122","0","913","0","$806"
"#4214","parmar",27.5,"4","48","7","0","10","0","913","0","$806"
"#4215","trueflip",52.5,"102","291","21","280,253","1,575","0","590","347","$806"
"#4216","trollollo",34.9,"8","2","0","1,150","534","0","913","0","$806"
"#4217","marcstevens",58.8,"78","148","0","821,499","0","300","448","176","$805"
"#4218","supernovascotia",25,"0","0","0","0","0","273","639","0","$805"
"#4219","dovetail",60.4,"116","152","50","1,104,821","13,921","0","883","30","$805"
"#4220","lyndsaybowes",61.1,"1,071","326","41","1,424,673","3,456","0","884","29","$805"
"#4221","nadira",62.9,"296","92","9","1,416,294","12,350","0","904","7","$804"
"#4222","dreasteems",38.9,"9","6","3","8,372","314","0","910","0","$804"
"#4223","brilcent",25,"0","23","0","0","0","0","910","0","$804"
"#4224","kms555",50.2,"101","52","32","113,469","848","401","424","91","$803"
"#4225","tom77",31.2,"18","58","11","70","313","34","873","3","$803"
"#4226","lariat",48.4,"17","31","9","36,629","26","144","765","0","$802"
"#4227","connecteconomy",55.4,"519","480","263","404,718","6,984","0","783","134","$801"
"#4228","aarronlight",35.8,"39","860","777","892","468","69","759","86","$801"
"#4229","catherinebleish",56.5,"193","331","48","527,101","3,653","0","897","11","$801"
"#4230","bobrandolph",59.8,"110","414","383","989,707","274","235","591","88","$801"
"#4231","birdinc",44.6,"407","292","123","35,432","124","0","907","0","$801"
"#4232","bfsteem",41.1,"14","10","2","6,756","2","0","904","3","$800"
"#4233","mickeymicky",57.7,"64","195","119","659,291","985","343","527","39","$800"
"#4234","rieki",51,"232","125","96","127,089","1,048","0","900","6","$799"
"#4235","cyberblock",51.3,"1,021","429","338","186,153","1,381","2","893","10","$799"
"#4236","vfsf2",25,"0","11","0","0","0","0","904","0","$798"
"#4237","arbitrarykitten",56.8,"1,862","1,189","1,116","873,858","813","3","429","506","$797"
"#4238","andrewmcmillen",59.9,"38","275","19","1,160,387","198","266","591","50","$797"
